SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
1_Recombination events.csv|4794,4794,1_Recombination events.csv,228,7725,"['14', '18']",1000,2.5e-05,0.01,0.1,5000,50,1,228,7728,228-7728,"['14', '18']","['33', '24', '26', '3', '7', '41', '34', '29', '38', '49', '48', '21', '27', '16', '11', '9', '44', '42']","['30', '40', '10', '35', '39', '1', '8', '43']",0.0,3.0,3.0,100.0,2503.0,625.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4794,228-7725,100.0,99.7,1,100.0,1,1,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6
26_Recombination events.csv|4903,4903,26_Recombination events.csv,1848,10000,['2'],1000,2.5e-05,0.01,0.1,5000,50,1,1847,9966,1847-9966,['2'],"['33', '4', '31', '17', '3', '13', '28', '8', '43']","['23', '25']",1.0,34.0,35.0,99.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.92,100.0,1/1,100.0,1.0,1.0,1/1,90.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4903,1848-10000,100.0,96.5,1,100.0,1,2,2,2,2,22,0,20,100.0%,9.1%,✅ Equal,24,4,20
9_Recombination events.csv|5087,5087,9_Recombination events.csv,6228,7782,"['11', '2']",1000,2.5e-05,0.01,0.1,5000,50,2,6232,7782,6232-7782,"['11', '2']","['19', '47']","['15', '46', '5']",4.0,0.0,4.0,99.74259974259975,1554.0,388.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94851994851995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5087,6228-7782,100.0,99.6,2,100.0,1,3,4,4,4,19,0,15,100.0%,21.1%,✅ Equal,23,8,15
18_Recombination events.csv|4942,4942,18_Recombination events.csv,6717,9849,['4'],1000,2.5e-05,0.01,0.1,5000,50,3,6714,9848,6714-9848,['4'],"['8', '40', '37']","['33', '32', '30', '41', '18', '34', '38', '49', '46', '13', '45', '27', '16', '36', '44', '42']",3.0,1.0,4.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4942,6717-9849,100.0,99.6,3,100.0,1,4,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20
51_Recombination events.csv|5102,5102,51_Recombination events.csv,7086,10000,['6'],1000,2.5e-05,0.01,0.1,5000,50,1,7098,9790,7098-9790,['6'],['50'],"['33', '22']",12.0,210.0,222.0,92.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),53.480000000000004,100.0,1/1,100.0,1.0,1.0,1/1,61.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,5102,7086-10000,100.0,77.8,1,100.0,1,5,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10
50_Recombination events.csv|5051,5051,50_Recombination events.csv,8148,10000,"['14', '22']",1000,2.5e-05,0.01,0.1,5000,50,4,8156,9980,8156-9980,"['14', '22']",['20'],['6'],8.0,20.0,28.0,98.5,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),56.7,100.0,2/2,100.0,2.0,2.0,2/2,92.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5051,8148-10000,100.0,97.2,4,100.0,1,6,5,5,6,17,1,12,83.3%,29.4%,✅ Equal,23,10,13
5_Recombination events.csv|4990,4990,5_Recombination events.csv,3717,10000,['41'],1000,2.5e-05,0.01,0.1,5000,50,1,3708,9986,3708-9986,['41'],['31'],"['3', '39', '14']",9.0,14.0,23.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.96,100.0,1/1,100.0,1.0,1.0,1/1,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4990,3717-10000,100.0,97.7,1,100.0,1,7,4,4,4,11,0,7,100.0%,36.4%,✅ Equal,15,8,7
49_Recombination events.csv|4677,4677,49_Recombination events.csv,1527,3702,"['15', '17', '2', '22', '24', '26', '32', '4', '44', '6']",1000,2.5e-05,0.01,0.1,5000,50,1,1531,3686,1531-3686,"['44', '15', '4', '24', '26', '17', '32', '2', '6', '22']","['36', '25', '40', '47', '14', '18', '10', '38', '49', '28', '1', '8', '11']","['50', '3', '20', '21', '27', '43']",4.0,16.0,20.0,99.1,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (10/10),56.82,100.0,10/10,100.0,10.0,10.0,10/10,95.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4677,1527-3702,60.0,98.0,1,100.0,1,8,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5
47_Recombination events.csv|4883,4883,47_Recombination events.csv,1749,3129,"['29', '3']",1000,2.5e-05,0.01,0.1,5000,50,3,1765,3143,1765-3143,"['29', '3']","['45', '38', '4', '23']","['24', '27', '17', '34', '19', '21', '5', '1', '43', '9', '44']",16.0,14.0,30.0,98.84057971014492,1380.0,345.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.768115942028984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,4883,1749-3129,100.0,97.0,3,100.0,1,9,3,3,3,19,0,16,100.0%,15.8%,✅ Equal,22,6,16
19_Recombination events.csv|4617,4617,19_Recombination events.csv,2523,9735,['35'],1000,2.5e-05,0.01,0.1,5000,50,3,2524,9750,2524-9750,['35'],"['3', '14', '18', '46', '20', '39', '47', '23', '42']","['38', '21']",1.0,15.0,16.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),57.0,100.0,1/1,100.0,1.0,1.0,1/1,97.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4617,2523-9735,100.0,98.4,3,100.0,1,10,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9
