SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
52_Recombination events.csv|2060,2060,52_Recombination events.csv,4650,9954,"['1', '10', '11', '12', '14', '15', '16', '17', '18', '19', '2', '20', '22', '23', '24', '25', '26', '27', '28', '29', '3', '31', '32', '33', '34', '35', '36', '37', '39', '4', '41', '42', '43', '44', '45', '46', '47', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.005,0.1,5000,50,4,4648,9952,4648-9952,"['41', '2', '18', '3', '37', '20', '27', '16', '8', '50', '23', '12', '39', '36', '25', '32', '33', '4', '44', '15', '29', '24', '47', '19', '26', '14', '42', '45', '10', '6', '34', '49', '22', '7', '17', '5', '46']","['21', '48', '13', '40']","['30', '38']",2.0,2.0,4.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (37/37),59.0,84.1,37/37,100.0,44.0,37.0,37/37,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2060,4650-9954,94.5945945945946,99.6,4,100.0,1,1,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2
21_Recombination events.csv|2500,2500,21_Recombination events.csv,8520,10000,['14'],1000,0.0001,0.005,0.1,5000,50,1,8538,9998,8538-9998,['14'],"['48', '11', '39', '42', '24', '18', '3', '38', '22', '47', '49', '5', '31', '43', '50', '4', '44']","['2', '37', '20', '40', '27', '16', '8', '23', '12', '36', '21', '25', '35', '32', '33', '15', '29', '13', '19', '26', '9', '45', '10', '6', '34', '7', '17', '28', '46']",18.0,2.0,20.0,98.64864864864865,1480.0,370.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.729729729729726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2500,8520-10000,100.0,98.0,1,100.0,1,2,1,1,1,4,0,3,100.0%,25.0%,✅ Equal,5,2,3
42_Recombination events.csv|2507,2507,42_Recombination events.csv,7188,10000,['24'],1000,0.0001,0.005,0.1,5000,50,1,7194,9997,7194-9997,['24'],"['27', '41', '14', '2', '6', '13', '3', '36', '38', '47', '17', '28', '5', '31', '33', '26', '8']","['21', '45']",6.0,3.0,9.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.94,100.0,1/1,100.0,1.0,1.0,1/1,98.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2507,7188-10000,100.0,99.1,1,100.0,1,3,2,2,3,9,1,7,66.7%,22.2%,✅ Equal,12,4,8
58_Recombination events.csv|2493,2493,58_Recombination events.csv,1641,3363,"['16', '31', '32', '33', '39']",1000,0.0001,0.005,0.1,5000,50,1,1640,3364,1640-3364,"['39', '32', '31', '33', '16']","['34', '40']","['47', '26']",1.0,1.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2493,1641-3363,60.0,99.8,1,100.0,1,4,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13
24_Recombination events.csv|2514,2514,24_Recombination events.csv,5994,10000,"['2', '44']",1000,0.0001,0.005,0.1,5000,50,1,5998,9998,5998-9998,"['2', '44']","['3', '42']","['6', '39']",4.0,2.0,6.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),58.980000000000004,100.0,2/2,100.0,2.0,2.0,2/2,99.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2514,5994-10000,100.0,99.4,1,100.0,1,5,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9
25_Recombination events.csv|2362,2362,25_Recombination events.csv,6975,10000,"['2', '25', '36', '37', '38', '40', '5', '7']",1000,0.0001,0.005,0.1,5000,50,1,6974,9997,6974-9997,"['36', '2', '38', '37', '25', '7', '5', '40']","['10', '22']","['23', '48', '39', '42', '3', '47', '20', '46', '26', '50']",1.0,3.0,4.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (8/8),58.980000000000004,100.0,8/8,100.0,8.0,8.0,8/8,99.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2362,6975-10000,50.0,99.6,1,100.0,1,6,1,1,1,9,0,8,100.0%,11.1%,✅ Equal,10,2,8
26_Recombination events.csv|2446,2446,26_Recombination events.csv,1365,5889,"['23', '25', '28', '29', '31', '33', '39', '40', '47', '9']",1000,0.0001,0.005,0.1,5000,50,1,1367,5888,1367-5888,"['23', '29', '39', '47', '25', '28', '40', '31', '33', '9']","['21', '26', '32']",['14'],2.0,1.0,3.0,99.93368700265252,4524.0,1131.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.9867374005305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2446,1365-5889,100.0,99.7,1,100.0,1,7,6,6,8,13,2,7,75.0%,46.2%,✅ Equal,21,12,9
41_Recombination events.csv|2630,2630,41_Recombination events.csv,2145,2229,['18'],1000,0.0001,0.005,0.1,5000,50,2,2154,2266,2154-2266,['18'],"['46', '21', '22']","['25', '27', '40']",9.0,37.0,46.0,89.28571428571429,84.0,21.0,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,54.85714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2630,2145-2229,100.0,95.4,2,100.0,1,8,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10
77_Recombination events.csv|2517,2517,77_Recombination events.csv,8919,9474,['42'],1000,0.0001,0.005,0.1,5000,50,2,8923,9478,8923-9478,['42'],"['33', '47', '32']","['23', '35']",4.0,4.0,8.0,99.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),58.86,100.0,1/1,100.0,1.0,1.0,1/1,92.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,2517,8919-9474,100.0,99.2,2,100.0,1,9,3,3,3,7,0,4,100.0%,42.9%,✅ Equal,10,6,4
75_Recombination events.csv|2521,2521,75_Recombination events.csv,5535,10000,['30'],1000,0.0001,0.005,0.1,5000,50,1,5538,9996,5538-9996,['30'],['34'],"['3', '8']",3.0,4.0,7.0,99.84322508398657,4465.0,1116.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.96864501679731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2521,5535-10000,100.0,99.3,1,100.0,1,10,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1
74_Recombination events.csv|2507,2507,74_Recombination events.csv,930,10000,['9'],1000,0.0001,0.005,0.1,5000,50,1,930,9994,930-9994,['9'],"['23', '29', '12', '11', '39', '10', '24', '28', '30', '27']","['15', '41', '48', '50', '45', '3', '20', '32', '1', '33', '26', '16', '4']",0.0,6.0,6.0,99.93384785005513,930.0,232.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98676957001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,2507,930-10000,100.0,99.4,1,100.0,1,11,1,1,1,7,0,6,100.0%,14.3%,✅ Equal,8,2,6
