SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
1_Recombination events.csv|4857,4857,1_Recombination events.csv,2964,7278,['42'],1000,0.0002,0.01,0.1,5000,50,1,2964,7278,2964-7278,['42'],"['35', '48', '24']","['19', '9', '41', '39', '4', '32', '43']",0.0,0.0,0.0,100.0,4314.0,1078.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4857,2964-7278,100.0,100.0,1,100.0,1,1,6,6,6,21,0,15,100.0%,28.6%,✅ Equal,27,12,15
68_Recombination events.csv|5009,5009,68_Recombination events.csv,1029,1317,"['11', '24']",1000,0.0002,0.01,0.1,5000,50,2,1032,1318,1032-1318,"['11', '24']",['47'],['25'],3.0,1.0,4.0,99.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),58.8,100.0,2/2,100.0,2.0,2.0,2/2,93.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,5009,1029-1317,100.0,99.6,2,100.0,1,2,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14
61_Recombination events.csv|4928,4928,61_Recombination events.csv,414,3495,['15'],1000,0.0002,0.01,0.1,5000,50,1,414,3498,414-3498,['15'],['43'],"['6', '23', '2', '42', '29', '33', '39', '35', '50', '24', '13', '37', '45']",0.0,3.0,3.0,100.0,3081.0,770.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,4928,414-3495,100.0,99.7,1,100.0,1,3,1,1,1,4,0,3,100.0%,25.0%,✅ Equal,5,2,3
22_Recombination events.csv|4944,4944,22_Recombination events.csv,6828,10000,['30'],1000,0.0002,0.01,0.1,5000,50,4,6828,9992,6828-9992,['30'],['14'],['23'],0.0,8.0,8.0,99.74779319041615,3172.0,793.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94955863808323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4944,6828-10000,100.0,99.2,4,100.0,1,4,5,5,9,14,4,9,55.6%,35.7%,✅ Equal,23,10,13
63_Recombination events.csv|4793,4793,63_Recombination events.csv,5274,10000,['29'],1000,0.0002,0.01,0.1,5000,50,2,5274,9998,5274-9998,['29'],['49'],"['48', '47']",0.0,2.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4793,5274-10000,100.0,99.8,2,100.0,1,5,6,6,6,22,0,16,100.0%,27.3%,✅ Equal,28,12,16
63_Recombination events.csv|4822,4822,63_Recombination events.csv,987,9765,['28'],1000,0.0002,0.01,0.1,5000,50,4,988,9766,988-9766,['28'],"['45', '36', '24', '2']","['46', '25', '19', '13']",1.0,1.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4822,987-9765,100.0,99.8,4,100.0,2,6,6,6,6,22,0,16,100.0%,27.3%,✅ Equal,28,12,16
21_Recombination events.csv|5029,5029,21_Recombination events.csv,1296,10000,['5'],1000,0.0002,0.01,0.1,5000,50,1,1296,9999,1296-9999,['5'],"['7', '44', '39', '38', '10', '4', '37', '45', '47']","['20', '17', '35', '24', '13']",0.0,1.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5029,1296-10000,100.0,99.9,1,100.0,1,7,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9
63_Recombination events.csv|4888,4888,63_Recombination events.csv,2775,6405,['15'],1000,0.0002,0.01,0.1,5000,50,1,2776,6404,2776-6404,['15'],['34'],['16'],1.0,1.0,2.0,99.94490358126723,3630.0,907.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98898071625345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4888,2775-6405,100.0,99.8,1,100.0,3,8,6,6,6,22,0,16,100.0%,27.3%,✅ Equal,28,12,16
65_Recombination events.csv|4803,4803,65_Recombination events.csv,522,4839,['41'],1000,0.0002,0.01,0.1,5000,50,2,538,4836,538-4836,['41'],"['7', '21', '49']","['50', '16', '22', '23']",16.0,3.0,19.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.92,100.0,1/1,100.0,1.0,1.0,1/1,97.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4803,522-4839,100.0,98.1,2,100.0,1,9,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1
67_Recombination events.csv|4919,4919,67_Recombination events.csv,138,8457,['38'],1000,0.0002,0.01,0.1,5000,50,1,138,8455,138-8455,['38'],"['40', '28', '10', '50', '24', '25']","['48', '23', '34', '4', '36', '13']",0.0,2.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,4919,138-8457,100.0,99.8,1,100.0,1,10,2,2,2,13,0,11,100.0%,15.4%,✅ Equal,15,4,11
20_Recombination events.csv|4834,4834,20_Recombination events.csv,405,5205,['30'],1000,0.0002,0.01,0.1,5000,50,2,406,5208,406-5208,['30'],"['34', '5']",['26'],1.0,3.0,4.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4834,405-5205,100.0,99.6,2,100.0,1,11,5,5,5,13,0,8,100.0%,38.5%,✅ Equal,18,10,8
19_Recombination events.csv|4940,4940,19_Recombination events.csv,8070,10000,['19'],1000,0.0002,0.01,0.1,5000,50,1,8070,9998,8070-9998,['19'],"['20', '44', '29', '12', '10', '37', '25']","['15', '6', '42', '5', '21', '33']",0.0,2.0,2.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4940,8070-10000,100.0,99.8,1,100.0,1,12,1,1,2,13,1,12,50.0%,7.7%,✅ Equal,15,2,13
79_Recombination events.csv|5010,5010,79_Recombination events.csv,8043,10000,['25'],1000,0.0002,0.01,0.1,5000,50,2,8046,9994,8046-9994,['25'],['4'],['8'],3.0,6.0,9.0,99.54011241696475,1957.0,489.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.908022483392955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5010,8043-10000,100.0,99.1,2,100.0,1,13,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14
