SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
51_Recombination events.csv|5102,5102,51_Recombination events.csv,7086,10000,['6'],1000,2.5e-05,0.01,0.1,5000,50,1,7098,9790,7098-9790,['6'],['50'],"['22', '33']",12.0,210.0,222.0,92.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),53.480000000000004,100.0,1/1,100.0,1.0,1.0,1/1,61.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,5102,7086-10000,100.0,77.8,1,100.0,1,1,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13
27_Recombination events.csv|5017,5017,27_Recombination events.csv,2847,6987,['42'],1000,2.5e-05,0.01,0.1,5000,50,3,2849,6982,2849-6982,['42'],['28'],"['2', '24']",2.0,5.0,7.0,99.83091787439614,4140.0,1035.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.966183574879224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5017,2847-6987,100.0,99.3,3,100.0,1,2,3,3,4,21,1,18,75.0%,14.3%,✅ Equal,25,6,19
25_Recombination events.csv|4959,4959,25_Recombination events.csv,1806,3207,"['18', '41']",1000,2.5e-05,0.01,0.1,5000,50,3,1848,3221,1848-3221,"['18', '41']",['28'],"['47', '6', '1', '2', '15', '30', '36', '44', '48', '33', '9']",42.0,14.0,56.0,97.00214132762312,1401.0,350.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.400428265524624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4959,1806-3207,100.0,94.4,3,100.0,1,3,3,3,3,22,0,19,100.0%,13.6%,✅ Equal,25,6,19
24_Recombination events.csv|4806,4806,24_Recombination events.csv,231,6477,"['1', '10', '12', '27', '30', '39', '9']",1000,2.5e-05,0.01,0.1,5000,50,1,231,6478,231-6478,"['27', '39', '1', '10', '30', '12', '9']",['42'],"['41', '47', '29', '34', '4', '26', '16', '6', '45', '2', '36', '48', '31', '44', '14']",0.0,1.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (7/7),59.0,100.0,7/7,100.0,7.0,7.0,7/7,99.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4806,231-6477,71.42857142857143,99.9,1,100.0,1,4,2,2,2,28,0,26,100.0%,7.1%,✅ Equal,30,4,26
68_Recombination events.csv|4954,4954,68_Recombination events.csv,4758,10000,"['10', '28']",1000,2.5e-05,0.01,0.1,5000,50,1,4746,9991,4746-9991,"['10', '28']",['18'],"['27', '40', '46', '47', '39', '6', '15', '25', '43', '31', '14']",12.0,9.0,21.0,99.82830980541777,4758.0,1189.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.965661961083555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4954,4758-10000,100.0,97.9,1,100.0,1,5,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24
41_Recombination events.csv|4777,4777,41_Recombination events.csv,8721,10000,['46'],1000,2.5e-05,0.01,0.1,5000,50,1,8686,9992,8686-9992,['46'],"['27', '38', '22', '20', '26', '39', '10', '15', '25', '37', '13', '4', '12', '23']","['5', '24', '29', '34', '28', '49', '48', '44', '33', '14', '8']",35.0,8.0,43.0,99.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.88,100.0,1/1,100.0,1.0,1.0,1/1,83.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,4777,8721-10000,100.0,95.7,1,100.0,1,6,3,3,3,16,0,13,100.0%,18.8%,✅ Equal,19,6,13
82_Recombination events.csv|5016,5016,82_Recombination events.csv,708,6849,['34'],1000,2.5e-05,0.01,0.1,5000,50,1,704,6848,704-6848,['34'],['41'],['25'],4.0,1.0,5.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,5016,708-6849,100.0,99.5,1,100.0,1,7,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8
84_Recombination events.csv|4845,4845,84_Recombination events.csv,1320,10000,['28'],1000,2.5e-05,0.01,0.1,5000,50,1,1316,9984,1316-9984,['28'],"['41', '16', '10', '37', '4', '8']","['47', '29', '3', '26', '42', '15', '36', '31']",4.0,16.0,20.0,99.81566820276497,1320.0,330.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.963133640552996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,4845,1320-10000,100.0,98.0,1,100.0,1,8,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9
21_Recombination events.csv|4865,4865,21_Recombination events.csv,3225,7563,"['10', '12', '22', '46', '6']",1000,2.5e-05,0.01,0.1,5000,50,1,3223,7558,3223-7558,"['46', '22', '6', '10', '12']",['7'],"['18', '17', '3', '50', '16', '15', '43', '13']",2.0,5.0,7.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (5/5),58.980000000000004,100.0,5/5,100.0,5.0,5.0,5/5,99.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4865,3225-7563,20.0,99.3,1,100.0,1,9,3,3,3,16,0,13,100.0%,18.8%,✅ Equal,19,6,13
85_Recombination events.csv|4970,4970,85_Recombination events.csv,5262,6786,['24'],1000,2.5e-05,0.01,0.1,5000,50,1,5262,6786,5262-6786,['24'],"['31', '7', '15', '1']","['40', '4']",0.0,0.0,0.0,100.0,1524.0,381.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4970,5262-6786,100.0,100.0,1,100.0,1,10,6,6,10,23,4,17,60.0%,26.1%,✅ Equal,33,12,21
