SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
1_Recombination events.csv|2380,2380,1_Recombination events.csv,4785,8451,"['16', '5']",1000,0.0002,0.005,0.1,5000,50,1,4784,8450,4784-8450,"['16', '5']","['32', '17']",['15'],1.0,1.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,99.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2380,4785-8451,100.0,99.8,1,100.0,1,1,3,3,3,8,0,5,100.0%,37.5%,✅ Equal,11,6,5
27_Recombination events.csv|2424,2424,27_Recombination events.csv,4194,10000,['21'],1000,0.0002,0.005,0.1,5000,50,1,4190,9995,4190-9995,['21'],"['40', '9', '39', '48']","['23', '28', '36', '10']",4.0,5.0,9.0,99.91388219083707,4194.0,1048.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98277643816742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2424,4194-10000,100.0,99.1,1,100.0,1,2,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5
57_Recombination events.csv|2372,2372,57_Recombination events.csv,6318,7941,"['11', '12', '13', '2', '24', '26', '29', '32', '36', '48', '8']",1000,0.0002,0.005,0.1,5000,50,2,6317,7940,6317-7940,"['24', '13', '29', '2', '11', '36', '8', '26', '48', '32', '12']","['18', '31', '3', '49', '10', '27', '43', '23', '39', '5', '35', '40', '37', '28', '9', '50', '17', '1']","['4', '30', '22', '16', '44', '47', '45', '20', '34', '41', '7', '38', '15', '33', '19', '6']",1.0,1.0,2.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (11/11),58.980000000000004,100.0,11/11,100.0,11.0,11.0,11/11,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2372,6318-7941,63.63636363636363,99.8,2,100.0,1,3,1,1,2,9,1,8,50.0%,11.1%,✅ Equal,11,2,9
54_Recombination events.csv|2510,2510,54_Recombination events.csv,1908,9129,['43'],1000,0.0002,0.005,0.1,5000,50,2,1909,9129,1909-9129,['43'],['5'],['16'],1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2510,1908-9129,100.0,99.9,2,100.0,2,4,3,3,4,6,1,3,75.0%,50.0%,✅ Equal,10,6,4
54_Recombination events.csv|2506,2506,54_Recombination events.csv,2640,7428,['27'],1000,0.0002,0.005,0.1,5000,50,1,2641,7428,2641-7428,['27'],"['13', '2', '16', '44', '14', '46', '43', '7', '40', '37', '32', '12', '17', '1']","['11', '3', '41', '35', '21']",1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2506,2640-7428,100.0,99.9,1,100.0,1,5,3,3,4,6,1,3,75.0%,50.0%,✅ Equal,10,6,4
52_Recombination events.csv|2471,2471,52_Recombination events.csv,5865,7587,['8'],1000,0.0002,0.005,0.1,5000,50,3,5866,7583,5866-7583,['8'],"['20', '14']",['10'],1.0,4.0,5.0,99.70963995354239,1722.0,430.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94192799070848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2471,5865-7587,100.0,99.5,3,100.0,1,6,5,5,5,11,0,6,100.0%,45.5%,✅ Equal,16,10,6
51_Recombination events.csv|2489,2489,51_Recombination events.csv,3747,9954,['29'],1000,0.0002,0.005,0.1,5000,50,1,3751,9954,3751-9954,['29'],"['2', '10', '5', '7', '33']","['24', '4', '49', '43', '35', '17']",4.0,0.0,4.0,99.93555662961174,3793.0,948.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98711132592235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2489,3747-9954,100.0,99.6,1,100.0,1,7,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9
49_Recombination events.csv|2472,2472,49_Recombination events.csv,9204,10000,['18'],1000,0.0002,0.005,0.1,5000,50,1,9205,9996,9205-9996,['18'],"['22', '3', '36', '27', '12']",['8'],1.0,4.0,5.0,99.4,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.88,100.0,1/1,100.0,1.0,1.0,1/1,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2472,9204-10000,100.0,99.5,1,100.0,1,8,1,1,1,8,0,7,100.0%,12.5%,✅ Equal,9,2,7
48_Recombination events.csv|2495,2495,48_Recombination events.csv,3828,10000,['12'],1000,0.0002,0.005,0.1,5000,50,1,3828,9996,3828-9996,['12'],['36'],['44'],0.0,4.0,4.0,99.93519118600129,3828.0,957.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98703823720026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2495,3828-10000,100.0,99.6,1,100.0,2,9,2,2,2,5,0,3,100.0%,40.0%,✅ Equal,7,4,3
48_Recombination events.csv|2451,2451,48_Recombination events.csv,444,930,"['41', '7']",1000,0.0002,0.005,0.1,5000,50,2,442,932,442-932,"['41', '7']","['2', '31', '20', '26', '27']","['30', '18', '24', '3', '35', '9']",2.0,2.0,4.0,100.0,486.0,121.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2451,444-930,100.0,99.6,2,100.0,1,10,2,2,2,5,0,3,100.0%,40.0%,✅ Equal,7,4,3
