SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
1_Recombination events.csv|4857,4857,1_Recombination events.csv,2964,7278,['42'],1000,0.0002,0.01,0.1,5000,50,1,2964,7278,2964-7278,['42'],"['35', '48', '24']","['43', '41', '39', '32', '4', '19', '9']",0.0,0.0,0.0,100.0,4314.0,1078.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4857,2964-7278,100.0,100.0,1,100.0,1,1,6,6,6,21,0,15,100.0%,28.6%,✅ Equal,27,12,15
22_Recombination events.csv|4944,4944,22_Recombination events.csv,6828,10000,['30'],1000,0.0002,0.01,0.1,5000,50,4,6828,9992,6828-9992,['30'],['14'],['23'],0.0,8.0,8.0,99.74779319041615,3172.0,793.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94955863808323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4944,6828-10000,100.0,99.2,4,100.0,1,2,5,5,10,14,5,9,50.0%,35.7%,✅ Equal,24,10,14
79_Recombination events.csv|5010,5010,79_Recombination events.csv,8043,10000,['25'],1000,0.0002,0.01,0.1,5000,50,2,8046,9994,8046-9994,['25'],['4'],['8'],3.0,6.0,9.0,99.54011241696475,1957.0,489.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.908022483392955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5010,8043-10000,100.0,99.1,2,100.0,1,3,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14
27_Recombination events.csv|4989,4989,27_Recombination events.csv,1470,4005,['25'],1000,0.0002,0.01,0.1,5000,50,1,1468,4008,1468-4008,['25'],"['37', '47']",['24'],2.0,3.0,5.0,100.0,2535.0,633.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4989,1470-4005,100.0,99.5,1,100.0,1,4,3,3,3,13,0,10,100.0%,23.1%,✅ Equal,16,6,10
78_Recombination events.csv|4908,4908,78_Recombination events.csv,354,9846,['41'],1000,0.0002,0.01,0.1,5000,50,2,354,9844,354-9844,['41'],"['7', '22', '30']","['17', '24']",0.0,2.0,2.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,98.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,4908,354-9846,100.0,99.8,2,100.0,1,5,5,5,8,16,3,11,62.5%,31.2%,✅ Equal,24,10,14
26_Recombination events.csv|5060,5060,26_Recombination events.csv,5355,8088,['15'],1000,0.0002,0.01,0.1,5000,50,2,5355,8088,5355-8088,['15'],"['17', '1', '8', '3', '32', '47', '10', '19', '4']","['35', '31', '13', '46', '41', '27', '39', '33', '34', '50', '37']",0.0,0.0,0.0,100.0,2733.0,683.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5060,5355-8088,100.0,100.0,2,100.0,1,6,5,5,11,28,6,23,45.5%,17.9%,✅ Equal,39,10,29
55_Recombination events.csv|4926,4926,55_Recombination events.csv,1662,1899,['28'],1000,0.0002,0.01,0.1,5000,50,3,1663,1901,1663-1901,['28'],"['12', '26', '39']",['7'],1.0,2.0,3.0,99.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),58.92,100.0,1/1,100.0,1.0,1.0,1/1,93.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4926,1662-1899,100.0,99.7,3,100.0,1,7,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21
25_Recombination events.csv|4930,4930,25_Recombination events.csv,6966,8097,['39'],1000,0.0002,0.01,0.1,5000,50,3,6968,8096,6968-8096,['39'],['33'],['27'],2.0,1.0,3.0,99.73474801061008,1131.0,282.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94694960212202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4930,6966-8097,100.0,99.7,3,100.0,1,8,4,4,7,20,3,16,57.1%,20.0%,✅ Equal,27,8,19
23_Recombination events.csv|4946,4946,23_Recombination events.csv,207,10000,['36'],1000,0.0002,0.01,0.1,5000,50,2,204,9993,204-9993,['36'],['19'],['30'],3.0,7.0,10.0,99.92852037169406,207.0,51.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98570407433881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4946,207-10000,100.0,99.0,2,100.0,1,9,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21
58_Recombination events.csv|4964,4964,58_Recombination events.csv,5736,8976,['13'],1000,0.0002,0.01,0.1,5000,50,2,5736,8976,5736-8976,['13'],['35'],['19'],0.0,0.0,0.0,100.0,3240.0,810.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,4964,5736-8976,100.0,100.0,2,100.0,1,10,6,6,7,18,1,12,85.7%,33.3%,✅ Equal,25,12,13
