SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
1_Recombination events.csv|4857,4857,1_Recombination events.csv,2964,7278,['42'],1000,0.0002,0.01,0.1,5000,50,1,2964,7278,2964-7278,['42'],"['35', '48', '24']","['19', '9', '41', '39', '4', '32', '43']",0.0,0.0,0.0,100.0,4314.0,1078.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4857,100.0,100.0,1,100.0,1,1,6,6,6,21,0,15,100.0%,28.6%,✅ Equal,27,12,15
28_Recombination events.csv|4985,4985,28_Recombination events.csv,2994,10000,"['21', '42']",1000,0.0002,0.01,0.1,5000,50,1,2994,9999,2994-9999,"['21', '42']","['34', '1', '24', '4']","['44', '9', '31']",0.0,1.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4985,100.0,99.9,1,100.0,1,2,5,5,5,17,0,12,100.0%,29.4%,✅ Equal,22,10,12
83_Recombination events.csv|4840,4840,83_Recombination events.csv,6066,6198,['40'],1000,0.0002,0.01,0.1,5000,50,5,6066,6200,6066-6200,['40'],"['41', '17', '33', '31', '27', '45']","['15', '39', '22', '4']",0.0,2.0,2.0,100.0,132.0,33.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,4840,100.0,99.8,5,100.0,1,3,7,5,11,28,4,23,63.6%,17.9%,❌ Diff: RDP=7 vs Santa=5,39,12,27
39_Recombination events.csv|4854,4854,39_Recombination events.csv,6471,8325,['5'],1000,0.0002,0.01,0.1,5000,50,1,6477,8319,6477-8319,['5'],"['15', '40', '44', '8', '33', '31', '39', '35', '27', '50', '24', '37', '45']","['23', '29', '10', '14', '25', '13', '1']",6.0,6.0,12.0,99.4,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.88,100.0,1/1,100.0,1.0,1.0,1/1,96.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4854,100.0,98.8,1,100.0,1,4,2,2,3,26,1,24,66.7%,7.7%,✅ Equal,29,4,25
38_Recombination events.csv|4940,4940,38_Recombination events.csv,2451,10000,['30'],1000,0.0002,0.01,0.1,5000,50,1,2453,9997,2453-9997,['30'],"['42', '40', '16', '32', '37']","['5', '39', '12', '10', '36', '22']",2.0,3.0,5.0,99.93376606173004,2451.0,612.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98675321234601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4940,100.0,99.5,1,100.0,1,5,2,2,3,15,1,13,66.7%,13.3%,✅ Equal,18,4,14
37_Recombination events.csv|4867,4867,37_Recombination events.csv,6999,7824,['22'],1000,0.0002,0.01,0.1,5000,50,1,6998,7823,6998-7823,['22'],"['19', '42', '40', '21', '39', '4', '24', '3']","['38', '49', '30']",1.0,1.0,2.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,98.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4867,100.0,99.8,1,100.0,1,6,4,4,5,20,1,16,80.0%,20.0%,✅ Equal,25,8,17
84_Recombination events.csv|5100,5100,84_Recombination events.csv,2949,9858,['9'],1000,0.0002,0.01,0.1,5000,50,1,2949,9856,2949-9856,['9'],['18'],['22'],0.0,2.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5100,100.0,99.8,1,100.0,1,7,3,3,4,27,1,24,75.0%,11.1%,✅ Equal,31,6,25
87_Recombination events.csv|4963,4963,87_Recombination events.csv,72,9969,"['16', '25']",1000,0.0002,0.01,0.1,5000,50,4,72,9962,72-9962,"['16', '25']","['15', '44', '8', '33', '38', '24', '26', '49', '11', '47']",['22'],0.0,7.0,7.0,99.92927149641305,103.0,25.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98585429928261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4963,100.0,99.3,4,100.0,1,8,3,3,4,20,1,17,75.0%,15.0%,✅ Equal,24,6,18
88_Recombination events.csv|4970,4970,88_Recombination events.csv,1071,4209,['48'],1000,0.0002,0.01,0.1,5000,50,3,1068,4211,1068-4211,['48'],"['19', '42', '34', '14', '13', '45']",['8'],3.0,2.0,5.0,100.0,3138.0,784.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,4970,100.0,99.5,3,100.0,1,9,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14
33_Recombination events.csv|5005,5005,33_Recombination events.csv,5409,9336,['36'],1000,0.0002,0.01,0.1,5000,50,3,5410,9336,5410-9336,['36'],"['19', '33', '12', '4', '25', '1']","['34', '26']",1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5005,100.0,99.9,3,100.0,1,10,6,6,12,42,6,36,50.0%,14.3%,✅ Equal,54,12,42
